Municipio,Año,Subtipo de delito,Valor
Puerto Peñasco,2026,Secuestro con calidad de rehén,0
Puerto Peñasco,2026,Secuestro exprés,0
Puerto Peñasco,2026,Secuestro extorsivo,0
Puerto Peñasco,2026,Secuestro para causar daño,0
Puerto Peñasco,2026,Suplantación y usurpación de identidad,0
Puerto Peñasco,2026,Tentativa de extorsión por otros medios,0
Puerto Peñasco,2026,Tentativa de extorsión presencial,0
Puerto Peñasco,2026,Tentativa de feminicidio,0
Puerto Peñasco,2026,Tentativa de homicidio doloso,0
Puerto Peñasco,2026,Tortura,0
Puerto Peñasco,2026,Trata de personas con fines de explotación sexual,0
Puerto Peñasco,2026,Trata de personas con fines de trabajo o servicios forzados,0
Puerto Peñasco,2026,Trata de personas con fines de tráfico de órganos,0
Puerto Peñasco,2026,Trata de personas con otros fines,0
Puerto Peñasco,2026,Tráfico de menores,0
Puerto Peñasco,2026,Violación a la intimidad sexual,1
Puerto Peñasco,2026,Violación equiparada,0
Puerto Peñasco,2026,Violación simple,1
Puerto Peñasco,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Puerto Peñasco,2026,Violencia familiar,14
Quiriego,2026,Aborto,0
Quiriego,2026,Abuso de confianza,0
Quiriego,2026,Abuso sexual,0
Quiriego,2026,Acoso sexual,0
Quiriego,2026,Allanamiento de morada,0
Quiriego,2026,Amenazas,0
Quiriego,2026,Contra el medio ambiente,0
Quiriego,2026,Corrupción de menores,0
Quiriego,2026,Daño a la propiedad,0
Quiriego,2026,Delitos cometidos por servidores públicos,0
Quiriego,2026,Delitos contra la administración de justicia,0
Quiriego,2026,Despojo,0
Quiriego,2026,Discriminación,0
Quiriego,2026,Electorales,0
Quiriego,2026,Evasión de presos,0
Quiriego,2026,Extorsión por otros medios,0
Quiriego,2026,Extorsión presencial,0
Quiriego,2026,Falsedad,0
Quiriego,2026,Falsificación,0
Quiriego,2026,Feminicidio,0
Quiriego,2026,Fraude,0
Quiriego,2026,Homicidio culposo,0
Quiriego,2026,Homicidio doloso,0
Quiriego,2026,Hostigamiento sexual,0
Quiriego,2026,Incesto,0
Quiriego,2026,Incumplimiento de obligaciones de asistencia familiar,0
Quiriego,2026,Lesiones culposas,0
Quiriego,2026,Lesiones dolosas,0
Quiriego,2026,Narcomenudeo con fines de venta,0
Quiriego,2026,Narcomenudeo posesión simple,0
Quiriego,2026,Otros delitos contra el patrimonio,0
Quiriego,2026,Otros delitos contra la familia,0
Quiriego,2026,Otros delitos contra la sociedad,0
Quiriego,2026,Otros delitos del Fuero Común,0
Quiriego,2026,Otros delitos que atentan contra la libertad personal,0
Quiriego,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Quiriego,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Quiriego,2026,Otros robos,0
Quiriego,2026,Pornografía infantil,0
Quiriego,2026,Privación ilegal de la libertad,0
Quiriego,2026,Rapto,0
Quiriego,2026,Retención o sustracción de menores e incapaces,0
Quiriego,2026,Robo a casa habitación,0
Quiriego,2026,Robo a institución bancaria,0
Quiriego,2026,Robo a negocio,0
Quiriego,2026,Robo a transeúnte en espacio abierto al público,0
Quiriego,2026,Robo a transeúnte en vía pública,0
Quiriego,2026,Robo a transportista,0
Quiriego,2026,Robo de autopartes,0
Quiriego,2026,Robo de ganado,0
Quiriego,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Quiriego,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Quiriego,2026,Robo de maquinaria - Tractores y/o montacargas,0
Quiriego,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Quiriego,2026,Robo de vehículo automotor - Embarcaciones,0
Quiriego,2026,Robo de vehículo automotor - Motocicleta,0
Quiriego,2026,Robo en transporte individual,0
Quiriego,2026,Robo en transporte público colectivo,0
Quiriego,2026,Robo en transporte público individual,0
Quiriego,2026,Secuestro con calidad de rehén,0
Quiriego,2026,Secuestro exprés,0
Quiriego,2026,Secuestro extorsivo,0
Quiriego,2026,Secuestro para causar daño,0
Quiriego,2026,Suplantación y usurpación de identidad,0
Quiriego,2026,Tentativa de extorsión por otros medios,0
Quiriego,2026,Tentativa de extorsión presencial,0
Quiriego,2026,Tentativa de feminicidio,0
Quiriego,2026,Tentativa de homicidio doloso,0
Quiriego,2026,Tortura,0
Quiriego,2026,Trata de personas con fines de explotación sexual,0
Quiriego,2026,Trata de personas con fines de trabajo o servicios forzados,0
Quiriego,2026,Trata de personas con fines de tráfico de órganos,0
Quiriego,2026,Trata de personas con otros fines,0
Quiriego,2026,Tráfico de menores,0
Quiriego,2026,Violación a la intimidad sexual,0
Quiriego,2026,Violación equiparada,0
Quiriego,2026,Violación simple,0
Quiriego,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Quiriego,2026,Violencia familiar,1
Rayón,2026,Aborto,0
Rayón,2026,Abuso de confianza,0
Rayón,2026,Abuso sexual,0
Rayón,2026,Acoso sexual,0
Rayón,2026,Allanamiento de morada,1
Rayón,2026,Amenazas,0
Rayón,2026,Contra el medio ambiente,0
Rayón,2026,Corrupción de menores,0
Rayón,2026,Daño a la propiedad,0
Rayón,2026,Delitos cometidos por servidores públicos,0
Rayón,2026,Delitos contra la administración de justicia,0
Rayón,2026,Despojo,0
Rayón,2026,Discriminación,0
Rayón,2026,Electorales,0
Rayón,2026,Evasión de presos,0
Rayón,2026,Extorsión por otros medios,0
Rayón,2026,Extorsión presencial,0
Rayón,2026,Falsedad,0
Rayón,2026,Falsificación,0
Rayón,2026,Feminicidio,0
Rayón,2026,Fraude,0
Rayón,2026,Homicidio culposo,0
Rayón,2026,Homicidio doloso,0
Rayón,2026,Hostigamiento sexual,0
Rayón,2026,Incesto,0
Rayón,2026,Incumplimiento de obligaciones de asistencia familiar,0
Rayón,2026,Lesiones culposas,0
Rayón,2026,Lesiones dolosas,0
Rayón,2026,Narcomenudeo con fines de venta,0
Rayón,2026,Narcomenudeo posesión simple,0
Rayón,2026,Otros delitos contra el patrimonio,0
Rayón,2026,Otros delitos contra la familia,0
Rayón,2026,Otros delitos contra la sociedad,0
Rayón,2026,Otros delitos del Fuero Común,0
Rayón,2026,Otros delitos que atentan contra la libertad personal,0
Rayón,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Rayón,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Rayón,2026,Otros robos,0
Rayón,2026,Pornografía infantil,0
Rayón,2026,Privación ilegal de la libertad,0
Rayón,2026,Rapto,0
Rayón,2026,Retención o sustracción de menores e incapaces,0
Rayón,2026,Robo a casa habitación,0
Rayón,2026,Robo a institución bancaria,0
Rayón,2026,Robo a negocio,0
Rayón,2026,Robo a transeúnte en espacio abierto al público,0
Rayón,2026,Robo a transeúnte en vía pública,0
Rayón,2026,Robo a transportista,0
Rayón,2026,Robo de autopartes,0
Rayón,2026,Robo de ganado,0
Rayón,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Rayón,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Rayón,2026,Robo de maquinaria - Tractores y/o montacargas,0
Rayón,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Rayón,2026,Robo de vehículo automotor - Embarcaciones,0
Rayón,2026,Robo de vehículo automotor - Motocicleta,0
Rayón,2026,Robo en transporte individual,0
Rayón,2026,Robo en transporte público colectivo,0
Rayón,2026,Robo en transporte público individual,0
Rayón,2026,Secuestro con calidad de rehén,0
Rayón,2026,Secuestro exprés,0
Rayón,2026,Secuestro extorsivo,0
Rayón,2026,Secuestro para causar daño,0
Rayón,2026,Suplantación y usurpación de identidad,0
Rayón,2026,Tentativa de extorsión por otros medios,0
Rayón,2026,Tentativa de extorsión presencial,0
Rayón,2026,Tentativa de feminicidio,0
Rayón,2026,Tentativa de homicidio doloso,0
Rayón,2026,Tortura,0
Rayón,2026,Trata de personas con fines de explotación sexual,0
Rayón,2026,Trata de personas con fines de trabajo o servicios forzados,0
Rayón,2026,Trata de personas con fines de tráfico de órganos,0
Rayón,2026,Trata de personas con otros fines,0
Rayón,2026,Tráfico de menores,0
Rayón,2026,Violación a la intimidad sexual,0
Rayón,2026,Violación equiparada,0
Rayón,2026,Violación simple,0
Rayón,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Rayón,2026,Violencia familiar,0
Rosario,2026,Aborto,0
Rosario,2026,Abuso de confianza,0
Rosario,2026,Abuso sexual,2
Rosario,2026,Acoso sexual,0
Rosario,2026,Allanamiento de morada,1
Rosario,2026,Amenazas,2
Rosario,2026,Contra el medio ambiente,0
Rosario,2026,Corrupción de menores,0
Rosario,2026,Daño a la propiedad,0
Rosario,2026,Delitos cometidos por servidores públicos,0
Rosario,2026,Delitos contra la administración de justicia,0
Rosario,2026,Despojo,0
Rosario,2026,Discriminación,0
Rosario,2026,Electorales,0
Rosario,2026,Evasión de presos,0
Rosario,2026,Extorsión por otros medios,0
Rosario,2026,Extorsión presencial,0
Rosario,2026,Falsedad,0
Rosario,2026,Falsificación,0
Rosario,2026,Feminicidio,0
Rosario,2026,Fraude,0
Rosario,2026,Homicidio culposo,0
Rosario,2026,Homicidio doloso,0
Rosario,2026,Hostigamiento sexual,0
Rosario,2026,Incesto,0
Rosario,2026,Incumplimiento de obligaciones de asistencia familiar,1
Rosario,2026,Lesiones culposas,0
Rosario,2026,Lesiones dolosas,1
Rosario,2026,Narcomenudeo con fines de venta,0
Rosario,2026,Narcomenudeo posesión simple,0
Rosario,2026,Otros delitos contra el patrimonio,1
Rosario,2026,Otros delitos contra la familia,0
Rosario,2026,Otros delitos contra la sociedad,0
Rosario,2026,Otros delitos del Fuero Común,0
Rosario,2026,Otros delitos que atentan contra la libertad personal,0
Rosario,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Rosario,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Rosario,2026,Otros robos,0
Rosario,2026,Pornografía infantil,0
Rosario,2026,Privación ilegal de la libertad,0
Rosario,2026,Rapto,0
Rosario,2026,Retención o sustracción de menores e incapaces,0
Rosario,2026,Robo a casa habitación,0
Rosario,2026,Robo a institución bancaria,0
Rosario,2026,Robo a negocio,0
Rosario,2026,Robo a transeúnte en espacio abierto al público,0
Rosario,2026,Robo a transeúnte en vía pública,0
Rosario,2026,Robo a transportista,0
Rosario,2026,Robo de autopartes,0
Rosario,2026,Robo de ganado,0
Rosario,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Rosario,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Rosario,2026,Robo de maquinaria - Tractores y/o montacargas,0
Rosario,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Rosario,2026,Robo de vehículo automotor - Embarcaciones,0
Rosario,2026,Robo de vehículo automotor - Motocicleta,0
Rosario,2026,Robo en transporte individual,0
Rosario,2026,Robo en transporte público colectivo,0
Rosario,2026,Robo en transporte público individual,0
Rosario,2026,Secuestro con calidad de rehén,0
Rosario,2026,Secuestro exprés,0
Rosario,2026,Secuestro extorsivo,0
Rosario,2026,Secuestro para causar daño,0
Rosario,2026,Suplantación y usurpación de identidad,0
Rosario,2026,Tentativa de extorsión por otros medios,0
Rosario,2026,Tentativa de extorsión presencial,0
Rosario,2026,Tentativa de feminicidio,0
Rosario,2026,Tentativa de homicidio doloso,0
Rosario,2026,Tortura,0
Rosario,2026,Trata de personas con fines de explotación sexual,0
Rosario,2026,Trata de personas con fines de trabajo o servicios forzados,0
Rosario,2026,Trata de personas con fines de tráfico de órganos,0
Rosario,2026,Trata de personas con otros fines,0
Rosario,2026,Tráfico de menores,0
Rosario,2026,Violación a la intimidad sexual,0
Rosario,2026,Violación equiparada,0
Rosario,2026,Violación simple,0
Rosario,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Rosario,2026,Violencia familiar,0
Sahuaripa,2026,Aborto,0
Sahuaripa,2026,Abuso de confianza,0
Sahuaripa,2026,Abuso sexual,0
Sahuaripa,2026,Acoso sexual,0
Sahuaripa,2026,Allanamiento de morada,0
Sahuaripa,2026,Amenazas,0
Sahuaripa,2026,Contra el medio ambiente,0
Sahuaripa,2026,Corrupción de menores,0
Sahuaripa,2026,Daño a la propiedad,0
Sahuaripa,2026,Delitos cometidos por servidores públicos,0
Sahuaripa,2026,Delitos contra la administración de justicia,0
Sahuaripa,2026,Despojo,1
Sahuaripa,2026,Discriminación,0
Sahuaripa,2026,Electorales,0
Sahuaripa,2026,Evasión de presos,0
Sahuaripa,2026,Extorsión por otros medios,0
Sahuaripa,2026,Extorsión presencial,0
Sahuaripa,2026,Falsedad,0
Sahuaripa,2026,Falsificación,0
Sahuaripa,2026,Feminicidio,0
Sahuaripa,2026,Fraude,3
Sahuaripa,2026,Homicidio culposo,0
Sahuaripa,2026,Homicidio doloso,0
Sahuaripa,2026,Hostigamiento sexual,0
Sahuaripa,2026,Incesto,0
Sahuaripa,2026,Incumplimiento de obligaciones de asistencia familiar,0
Sahuaripa,2026,Lesiones culposas,0
Sahuaripa,2026,Lesiones dolosas,0
Sahuaripa,2026,Narcomenudeo con fines de venta,1
Sahuaripa,2026,Narcomenudeo posesión simple,0
Sahuaripa,2026,Otros delitos contra el patrimonio,0
Sahuaripa,2026,Otros delitos contra la familia,0
Sahuaripa,2026,Otros delitos contra la sociedad,0
Sahuaripa,2026,Otros delitos del Fuero Común,0
Sahuaripa,2026,Otros delitos que atentan contra la libertad personal,0
Sahuaripa,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Sahuaripa,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Sahuaripa,2026,Otros robos,1
Sahuaripa,2026,Pornografía infantil,0
Sahuaripa,2026,Privación ilegal de la libertad,0
Sahuaripa,2026,Rapto,0
Sahuaripa,2026,Retención o sustracción de menores e incapaces,0
Sahuaripa,2026,Robo a casa habitación,0
Sahuaripa,2026,Robo a institución bancaria,0
Sahuaripa,2026,Robo a negocio,0
Sahuaripa,2026,Robo a transeúnte en espacio abierto al público,0
Sahuaripa,2026,Robo a transeúnte en vía pública,0
Sahuaripa,2026,Robo a transportista,0
Sahuaripa,2026,Robo de autopartes,0
Sahuaripa,2026,Robo de ganado,0
Sahuaripa,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Sahuaripa,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Sahuaripa,2026,Robo de maquinaria - Tractores y/o montacargas,0
Sahuaripa,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Sahuaripa,2026,Robo de vehículo automotor - Embarcaciones,0
Sahuaripa,2026,Robo de vehículo automotor - Motocicleta,0
Sahuaripa,2026,Robo en transporte individual,0
Sahuaripa,2026,Robo en transporte público colectivo,0
Sahuaripa,2026,Robo en transporte público individual,0
Sahuaripa,2026,Secuestro con calidad de rehén,0
Sahuaripa,2026,Secuestro exprés,0
Sahuaripa,2026,Secuestro extorsivo,0
Sahuaripa,2026,Secuestro para causar daño,0
Sahuaripa,2026,Suplantación y usurpación de identidad,0
Sahuaripa,2026,Tentativa de extorsión por otros medios,0
Sahuaripa,2026,Tentativa de extorsión presencial,0
Sahuaripa,2026,Tentativa de feminicidio,0
Sahuaripa,2026,Tentativa de homicidio doloso,0
Sahuaripa,2026,Tortura,0
Sahuaripa,2026,Trata de personas con fines de explotación sexual,0
Sahuaripa,2026,Trata de personas con fines de trabajo o servicios forzados,0
Sahuaripa,2026,Trata de personas con fines de tráfico de órganos,0
Sahuaripa,2026,Trata de personas con otros fines,0
Sahuaripa,2026,Tráfico de menores,0
Sahuaripa,2026,Violación a la intimidad sexual,0
Sahuaripa,2026,Violación equiparada,1
Sahuaripa,2026,Violación simple,0
Sahuaripa,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Sahuaripa,2026,Violencia familiar,2
San Felipe de Jesús,2026,Aborto,0
San Felipe de Jesús,2026,Abuso de confianza,0
San Felipe de Jesús,2026,Abuso sexual,0
San Felipe de Jesús,2026,Acoso sexual,0
San Felipe de Jesús,2026,Allanamiento de morada,0
San Felipe de Jesús,2026,Amenazas,0
San Felipe de Jesús,2026,Contra el medio ambiente,0
San Felipe de Jesús,2026,Corrupción de menores,0
San Felipe de Jesús,2026,Daño a la propiedad,0
San Felipe de Jesús,2026,Delitos cometidos por servidores públicos,0
San Felipe de Jesús,2026,Delitos contra la administración de justicia,0
San Felipe de Jesús,2026,Despojo,0
San Felipe de Jesús,2026,Discriminación,0
San Felipe de Jesús,2026,Electorales,0
San Felipe de Jesús,2026,Evasión de presos,0
San Felipe de Jesús,2026,Extorsión por otros medios,0
San Felipe de Jesús,2026,Extorsión presencial,0
San Felipe de Jesús,2026,Falsedad,0
San Felipe de Jesús,2026,Falsificación,0
San Felipe de Jesús,2026,Feminicidio,0
San Felipe de Jesús,2026,Fraude,0
San Felipe de Jesús,2026,Homicidio culposo,0
San Felipe de Jesús,2026,Homicidio doloso,0
San Felipe de Jesús,2026,Hostigamiento sexual,0
San Felipe de Jesús,2026,Incesto,0
San Felipe de Jesús,2026,Incumplimiento de obligaciones de asistencia familiar,0
San Felipe de Jesús,2026,Lesiones culposas,0
San Felipe de Jesús,2026,Lesiones dolosas,0
San Felipe de Jesús,2026,Narcomenudeo con fines de venta,0
San Felipe de Jesús,2026,Narcomenudeo posesión simple,0
San Felipe de Jesús,2026,Otros delitos contra el patrimonio,0
San Felipe de Jesús,2026,Otros delitos contra la familia,0
San Felipe de Jesús,2026,Otros delitos contra la sociedad,0
San Felipe de Jesús,2026,Otros delitos del Fuero Común,0
San Felipe de Jesús,2026,Otros delitos que atentan contra la libertad personal,0
San Felipe de Jesús,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
